"id","city","company_name","title","url","contract_type","company_sector","user_experience","keyword","created_date","provider"
"c59dfda7acd2a5eb9ba48d5b87276f69","Bordeaux","Gfi","administrateur-systeme-h-f_bordeaux","https://www.welcometothejungle.co/companies/gfi-informatique/jobs/administrateur-systeme-h-f_bordeaux","Full-Time","IT / Digital","2 years","devops","2019-12-19 11:29:23.909","wttj"
"8fc01ac64660577ed266241625784b10","Bordeaux","Gfi","technicien-reseau-securite-h-f_bordeaux","https://www.welcometothejungle.co/companies/gfi-informatique/jobs/technicien-reseau-securite-h-f_bordeaux","Full-Time","IT / Digital","1 years","devops","2019-12-19 11:24:15.465","wttj"
"76e37a96ed8cc0599ad847158d51734c","Bordeaux","Gfi","technicien-reseau-h-f_bordeaux","https://www.welcometothejungle.co/companies/gfi-informatique/jobs/technicien-reseau-h-f_bordeaux","Full-Time","IT / Digital","1 years","devops","2019-12-19 11:06:53.069","wttj"
"2180ca2cab2c901a52dfb8806228ecf0","Bordeaux","digital-skillz","Ingénieur Cloud & DevOps ","https://jobs.digitalskills.fr/apply/3dvemol?utm_source=digitalskills#/apply","cdi",NULL,NULL,"devops","2019-12-20 11:13:57","wizbii"
"33f718f8b50091e770b72196e078bc78","Bordeaux","digitalplace","Architecte Cloud & DevOps ","https://jobs.digital113.fr/apply/1hgi7rb?utm_source=digital113#/apply?from=https://jobs.digital113.fr/","cdi",NULL,NULL,"devops","2019-12-20 11:13:14","wizbii"
"8a087c2b04d5ff90b019d3d8a265571b","Bordeaux","scalian","INGENIEUR SYSTEME DEVOPS (H/F) ","https://scalian.csod.com/ux/ats/careersite/1/home/requisition/390?c=scalian","internship",NULL,NULL,"devops","2019-12-16 11:17:32","wizbii"
"381c9b729e2fc3413d2b00d56cb1f627","Bordeaux","Loisirs Enchères","product-manager-e-commerce_bordeaux","https://www.welcometothejungle.co/companies/loisirs-encheres/jobs/product-manager-e-commerce_bordeaux","Full-Time","Tourism Leisure E-commerce","5 years","chatbot","2020-01-24 11:01:13.173","wttj"
"cbda8cb3cc4f050927ab295a7583b994","Bordeaux","Loisirs Enchères","product-manager-e-commerce_bordeaux","https://www.welcometothejungle.co/companies/loisirs-encheres/jobs/product-manager-e-commerce_bordeaux","Full-Time","Tourism Leisure E-commerce","5 years","chatbot","2020-01-24 11:01:13.173","wttj"
"be4ee4c10783cf5888d01bba969ec7f8","Bordeaux","Synapse Medicine","f-h-data-scientist-machine-learning-nlp_bordeaux","https://www.welcometothejungle.co/companies/Synapse Medicine/jobs/f-h-data-scientist-machine-learning-nlp_bordeaux","Full-Time","","3 years","data scientist","2020-01-20 15:06:33.968","wttj"
"b4990858465719dd5b75622cb32f74f4","Bordeaux","Synapse Medicine","f-h-data-scientist-machine-learning-nlp_bordeaux","https://www.welcometothejungle.co/companies/Synapse Medicine/jobs/f-h-data-scientist-machine-learning-nlp_bordeaux","Full-Time","","3 years","data scientist","2020-01-20 15:06:33.968","wttj"
"914e7973226de88a673d27f4e60ce79b","Bordeaux","INVIVOO","developpeur-ios-h-f_bordeaux_INVIV_LO9L4N5","https://www.welcometothejungle.co/companies/invivoo/jobs/developpeur-ios-h-f_bordeaux_INVIV_LO9L4N5","Full-Time","Software IT / Digital Finance","1 years","data scientist","2020-01-13 12:19:00.473","wttj"
"d33acf4e70de48ced74f5f3a4e1b20e6","Bordeaux","FieldBox.ai","head-of-machine-learning-engineering_bordeaux","https://www.welcometothejungle.co/companies/fieldbox-ai/jobs/head-of-machine-learning-engineering_bordeaux","Full-Time","Artificial Intelligence / Machine Learning IT / Digital Big Data","5 years","data scientist","2020-01-08 14:42:03.633","wttj"
"d069717c1f164b49bbb164be248b30ca","Bordeaux","Pony","quality-method-engineer-ingenieur-methodes-et-qualite_bordeaux","https://www.welcometothejungle.co/companies/getapony/jobs/quality-method-engineer-ingenieur-methodes-et-qualite_bordeaux","Full-Time","Mobility","5 years","data engineer","2020-01-02 14:58:58.806","wttj"
"098605738bae9f39ed08995681870370","Bordeaux","Back Market","stage-quality-assistant-h-f_bordeaux","https://www.welcometothejungle.co/companies/back-market/jobs/stage-quality-assistant-h-f_bordeaux","Internship","Environment / Sustainable Development Collaborative Economy E-commerce","0.5 years","data engineer","2020-01-15 09:55:13.829","wttj"
